company_name,date,edu_req,hiring,job_name,viewed,wages,work_exp,work_place
务川成飞体育产业发展有限公司, 2021-12-29,不限,10,篮球教练,本职位累积查看：16 次,4000--8000  月薪,不限,贵州-遵义市-务川仡佬族苗族自治县
贵州图黔源建设有限公司, 2021-12-29,大专,1,隧道工程师,本职位累积查看：385 次,12000--15000  月薪,10年以上,广西-百色市
贵州省网络与信息安全测评认证中心, 2021-12-29,硕士,3,两化融合咨询师,本职位累积查看：414 次,7000--20000  月薪,3年以上,贵州-贵阳市-云岩区
国中城投第七工程有限公司, 2021-12-29,大专,5,测量员,本职位累积查看：610 次,3000--8000  月薪,1年以上,贵州-贵阳市-花溪区
贵州同济规划设计研究院有限公司, 2021-12-29,不限,若干,建筑设计,本职位累积查看：15212 次,6000以上  月薪,不限,贵州-贵阳市
贵州天诚卓越建筑工程有限公司, 2021-12-29,不限,若干,二级建造师兼职,本职位累积查看：975 次,5000--30000  月薪,不限,贵州-黔南布依族苗族自治州
华润水泥（安顺）有限公司, 2021-12-29,本科,3,金沙基地-原料磨操作员,本职位累积查看：6993 次,5500--8500  月薪,1-5 年,贵州-毕节地区-金沙县
清镇市产业投资有限责任公司, 2021-12-29,不限,2,迎宾,本职位累积查看：114 次,4000--5000  月薪,不限,贵州-贵阳市-清镇市
贵州智诚企业集团投资有限公司, 2021-12-29,不限,1,人力资源专员,本职位累积查看：12538 次,3000--4000  月薪,1年以上,贵州-贵阳市-云岩区
贵州菁瑞健身管理有限公司, 2021-12-29,不限,15,招退伍军人转健身教练,本职位累积查看：2290 次,6000--12000  月薪,不限,贵州-黔西南布依族苗族自治州-贞丰县
贵州圣济堂医药产业股份有限公司, 2021-12-29,不限,1,药房营业员,本职位累积查看：3010 次,2500--4000  月薪,不限,贵州-贵阳市-观山湖区
贵州医科大学附属白云医院, 2021-12-29,本科,若干,病理科医师,本职位累积查看：1462 次,5000--10000  月薪,3-5 年,贵州-贵阳市
中国水利水电第九工程局有限公司, 2021-12-29,本科,1,项目经营部管理人员,本职位累积查看：3907 次,面议,3年以上,贵州-贵阳市-观山湖区
贵州贵乾铝业有限公司, 2021-12-29,不限,2,主任助理,本职位累积查看：9918 次,3000--7500  月薪,1-6 年,贵州-贵阳市-清镇市
中国水利水电第九工程局有限公司, 2021-12-29,大专,2,工程造价 、工程管理（造价方向）,本职位累积查看：5345 次,面议,不限,贵州-贵阳市-观山湖区
贵航青年莲花汽车有限公司, 2021-12-29,大专,1,财务部部长,本职位累积查看：797 次,8000--12000  月薪,4-5 年,贵州-安顺市-西秀区
贵州省水利水电工程咨询有限责任公司, 2021-12-29,不限,若干,水利水电工程师,本职位累积查看：1824 次,3000以上  月薪,不限,贵州-贵阳市
贵阳云海岩土工程有限公司, 2021-12-29,不限,5,勘察技术与工程(研究生优先),本职位累积查看：6497 次,6000--10000  月薪,不限,贵州-贵阳市-云岩区
贵州同德药业股份有限公司, 2021-12-29,本科,若干,生产技术员,本职位累积查看：1265 次,4000--6000  月薪,1年以下,贵州-铜仁地区-铜仁市
平安普惠贵阳咨询中心, 2021-12-29,大专,10,咨询顾问,本职位累积查看：1371 次,6000--10000  月薪,1年以上,贵州-贵阳市
万科物业服务有限公司, 2021-12-29,不限,5,储备运维专家,本职位累积查看：661 次,7500--12000  月薪,5年以上,贵州-贵阳市
清镇市北大附属实验学校, 2021-12-29,本科,1,行政、人力干事,本职位累积查看：1677 次,40000--60000  年薪,不限,贵州-贵阳市-清镇市
贵州明黔恒餐饮管理有限公司, 2021-12-29,大专,1,出纳,本职位累积查看：10 次,3500--4000  月薪,不限,贵州-黔东南苗族侗族自治州-岑巩县
贵州潮亿源矿业有限公司, 2021-12-29,大专,若干,采矿技术员,本职位累积查看：1169 次,6000--8000  月薪,5-10 年,贵州-贵阳市-清镇市
贵州神奇柏盛堂医药科技有限公司, 2021-12-29,大专,3,销售总监,本职位累积查看：387 次,6000--40000  月薪,3年以上,贵州-贵阳市-云岩区
贵阳市投资控股集团宏资酒店管理有限公司, 2021-12-29,中专,1,西点师,本职位累积查看：858 次,4800--5000  月薪,3年,贵州-贵阳市
贵州天诚卓越建筑工程有限公司, 2021-12-29,不限,若干,二级建造师兼职,本职位累积查看：1053 次,5000--30000  月薪,不限,贵州-贵阳市-南明区
贵阳胜美机械有限公司, 2021-12-29,中技,10,数控车工,本职位累积查看：3849 次,面议,2年以上,贵州-贵阳市-乌当区
贵州中诺教育, 2021-12-29,本科,5,高中化学教师,本职位累积查看：2252 次,3000--8000  月薪,1-3 年,贵州-贵阳市-息烽县
贵州益佰制药股份有限公司, 2021-12-29,高中,1,专职消防员,本职位累积查看：823 次,3000--3600  月薪,1年以上,贵州-贵阳市
贵州贵民中小企业应急基金（有限合伙）, 2021-12-29,本科,2,项目助理,本职位累积查看：565 次,4000--8000  月薪,1年以下,贵州-贵阳市-观山湖区
中国平安保险售后部, 2021-12-29,不限,若干,销售员,本职位累积查看：2422 次,5000--20000  月薪,不限,贵州-贵阳市
贵州益佰制药股份有限公司, 2021-12-29,不限,1,区域经理-遵义,本职位累积查看：4911 次,5000--8000  月薪,不限,贵州-遵义市-汇川区
贵州菁瑞健身管理有限公司, 2021-12-29,不限,若干,退伍军人+教练学徒,本职位累积查看：2464 次,6000--12000  月薪,不限,贵州-贵阳市-息烽县
清镇市北大附属实验学校, 2021-12-29,本科,1,招生办主管,本职位累积查看：1053 次,60000--120000  年薪,3年以上,贵州-贵阳市-清镇市
广州天力物业发展有限公司贵阳分公司, 2021-12-29,大专,若干,资产管家,本职位累积查看：1474 次,4500--8000  月薪,1年以上,贵州-贵阳市-观山湖区
明创慧远（贵州）技术有限公司, 2021-12-29,中专,1,电焊工,本职位累积查看：718 次,5000--7000  月薪,2-5 年,贵州-贵阳市
明创慧远（贵州）技术有限公司, 2021-12-29,本科,5,自动化工程师,本职位累积查看：16 次,8000--10000  月薪,2-10 年,贵州-贵阳市
贵州鑫新实业控股集团有限责任公司, 2021-12-29,本科,2,财务管培专员（外派）,本职位累积查看：787 次,5000--8000  月薪,不限,贵州-贵阳市-开阳县
明创慧远（贵州）技术有限公司, 2021-12-29,本科,5,软件工程师,本职位累积查看：15 次,8000--10000  月薪,2-10 年,贵州-贵阳市
贵州华仁万盛钢结构有限公司, 2021-12-29,大专,5,会计,本职位累积查看：2983 次,3000--4500  月薪,不限,贵州-黔南布依族苗族自治州
贵州华仁万盛钢结构有限公司, 2021-12-29,不限,1,设计师,本职位累积查看：2251 次,10000--15000  月薪,10年以下,贵州-贵阳市-花溪区
贵州华仁万盛钢结构有限公司, 2021-12-29,不限,2,质检员,本职位累积查看：1455 次,6000--8000  月薪,不限,贵州-贵阳市-花溪区
贵州百灵企业集团和仁堂药业有限公司, 2021-12-29,本科,1,行政文员,本职位累积查看：402 次,4300以上  月薪,2年以上,贵州-贵阳市
贵州华仁万盛钢结构有限公司, 2021-12-29,不限,1,详图设计,本职位累积查看：1449 次,8000--10000  月薪,5年以下,贵州-贵阳市-花溪区
贵州华仁万盛钢结构有限公司, 2021-12-29,大专,若干,总监助理,本职位累积查看：18 次,5000--7000  月薪,3年以上,贵州-黔南布依族苗族自治州-惠水县
贵州麒龙房地产开发集团有限公司, 2021-12-29,不限,1,集团人力行政中心-客户关系岗,本职位累积查看：3588 次,面议,不限,贵州-贵阳市-观山湖区
中鼎资信评级服务有限公司, 2021-12-29,本科,1,办公室主任,本职位累积查看：20586 次,100000--300000  年薪,8年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,企业高级管理员,本职位累积查看：20577 次,100000--300000  年薪,10年以上,贵州-贵阳市-云岩区
贵州医科大学附属白云医院, 2021-12-29,本科,若干,医务科,本职位累积查看：1482 次,面议,不限,贵州-贵阳市-白云区
贵州格瑞特新材料有限公司, 2021-12-29,本科,2,电气工程师,本职位累积查看：1685 次,5500--7500  月薪,1-3 年,贵州-铜仁地区-玉屏侗族自治县
中鼎资信评级服务有限公司, 2021-12-29,本科,2,市场营销策划经理急聘,本职位累积查看：19444 次,100000--300000  年薪,5年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,注册会计师急聘,本职位累积查看：20774 次,200000以下  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,企业管理咨询师,本职位累积查看：19793 次,100000--300000  年薪,5年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,业务经理急聘,本职位累积查看：2103 次,100000--300000  年薪,不限,广东-广州市-天河区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,市场营销策划经理急聘,本职位累积查看：2547 次,100000--300000  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,统计分析师,本职位累积查看：19944 次,100000--300000  年薪,5年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,3,市场业务经理急聘,本职位累积查看：19818 次,100000--300000  年薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,软件工程师,本职位累积查看：20191 次,100000--300000  年薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,行政文员,本职位累积查看：2273 次,面议,不限,广东-广州市-天河区
贵州航宇科技发展股份有限公司, 2021-12-29,本科,1,体系技术员,本职位累积查看：3293 次,5000--10000  月薪,2年以上,贵州-贵阳市
中鼎资信评级服务有限公司, 2021-12-29,本科,2,项目管理经理,本职位累积查看：20309 次,100000--300000  年薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,3,行业研究员急聘,本职位累积查看：21966 次,100000--300000  年薪,2-5 年,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,1,会计,本职位累积查看：2376 次,面议,不限,广东-深圳市-福田区
中鼎资信评级服务有限公司, 2021-12-29,本科,3,行业研究员,本职位累积查看：2057 次,面议,不限,浙江-宁波市-鄞州区
中鼎资信评级服务有限公司, 2021-12-29,本科,若干,投资经理急聘,本职位累积查看：1432 次,8000--10000  月薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,业务经理急聘,本职位累积查看：19819 次,100000--300000  年薪,2-5 年,贵州-铜仁地区-铜仁市
中鼎资信评级服务有限公司, 2021-12-29,不限,若干,财务审计急聘,本职位累积查看：2655 次,200000以下  年薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,不限,若干,业务管理部-业务经理（市场拓展方向）急聘,本职位累积查看：2090 次,100000--160000  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,行政文员,本职位累积查看：19809 次,4000--5000  月薪,1-4 年,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,8,实习生,本职位累积查看：21138 次,2000--3000  月薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,2,客服专员,本职位累积查看：19835 次,4000--6000  月薪,2年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,1,办公室主任,本职位累积查看：2120 次,面议,不限,广东-深圳市-大鹏新区
中鼎资信评级服务有限公司, 2021-12-29,本科,若干,业务拓展/调查员急聘,本职位累积查看：2528 次,5000--10000  月薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,若干,文案编辑,本职位累积查看：2822 次,10000--100000  年薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,1,法律事务主管,本职位累积查看：2006 次,面议,不限,上海-崇明县
中鼎资信评级服务有限公司, 2021-12-29,不限,若干,高级职称岗位,本职位累积查看：1606 次,50000--100000  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,不限,若干,业务管理部-产品经理（业务发展方向）急聘,本职位累积查看：2211 次,100000--140000  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,3,市场业务经理急聘,本职位累积查看：2344 次,100000--300000  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,1,法律事务主管,本职位累积查看：20611 次,100000--300000  年薪,5-10 年,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,若干,副总经理急聘,本职位累积查看：1395 次,16000--20000  月薪,3年以上,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,若干,注册造价师急聘,本职位累积查看：1106 次,5000--12000  月薪,5-10 年,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,不限,若干,急聘业务拓展急聘,本职位累积查看：3215 次,100000--300000  年薪,不限,贵州-贵阳市-云岩区
中鼎资信评级服务有限公司, 2021-12-29,本科,1,会计,本职位累积查看：24352 次,5000--6000  月薪,2-10 年,贵州-贵阳市-云岩区
